sub_id,trial,img,illum,rg,by,lighter_darker,bkgd,mean_l,mean_a,mean_b,max_l,max_a,max_b,mean_ratio_l,mean_ratio_m,mean_ratio_s,std_ratio_l,std_ratio_m,std_ratio_s,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
02,1,1,red,1,2,lighter,voronoi_green,40.0141065,-23.1459353,0.9651267,47.3948663,-26.6858104,2.0788399,0.2541338,0.3002799,0.2282259,0.2544942,0.3011919,0.2286827,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
02,2,1,red,1,2,lighter,voronoi_green,51.2332824,-28.4476057,2.9386933,60.0955245,-32.7588089,4.4868420,0.4395244,0.5181134,0.3760529,0.4402966,0.5199397,0.3770052,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
02,3,1,red,1,2,lighter,voronoi_green,39.4409367,-21.0726330,4.3622045,46.7513624,-24.2748825,5.8687885,0.2485160,0.2861161,0.1976998,0.2490430,0.2872471,0.1983461,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
02,4,1,red,1,2,lighter,voronoi_green,25.2594319,-16.3469551,-1.2320459,30.6943254,-18.8803657,-0.6428999,0.1015205,0.1205335,0.0991937,0.1016268,0.1208240,0.0993081,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
02,1,2,red,1,2,lighter,voronoi_green_brighter,40.3178760,-23.3049733,0.9771867,47.7391030,-26.8705938,2.0969403,0.2582712,0.3052274,0.2319078,0.2586577,0.3061950,0.2323937,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
02,2,2,red,1,2,lighter,voronoi_green_brighter,49.3893385,-27.1249979,3.3873806,58.0081417,-31.2340606,4.9561730,0.4050288,0.4751462,0.3408668,0.4057698,0.4768560,0.3417422,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
02,3,2,red,1,2,lighter,voronoi_green_brighter,38.7629004,-23.9448426,-1.7850090,45.9755165,-27.6294152,-1.0202335,0.2359037,0.2844991,0.2329601,0.2361203,0.2851814,0.2332017,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
02,4,2,red,1,2,lighter,voronoi_green_brighter,36.8187321,-22.0607611,-0.3221651,43.7767162,-25.4502426,0.5798414,0.2126286,0.2530146,0.1995111,0.2128682,0.2536977,0.1998057,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
02,1,3,red,1,4,lighter,voronoi_red,20.0747528,14.1672002,-11.7876583,24.8010186,15.7243754,-12.5540507,0.0759926,0.0685067,0.1075756,0.0757503,0.0680266,0.1071549,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
02,2,3,red,1,4,lighter,voronoi_red,23.3249206,13.8959205,-12.4074307,28.4786283,15.3769562,-13.1895022,0.0977887,0.0897571,0.1370021,0.0974856,0.0891808,0.1364818,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
02,3,3,red,1,4,lighter,voronoi_red,22.7113257,14.9566789,-12.2211327,27.7856402,16.5955297,-12.9880604,0.0938706,0.0845904,0.1307636,0.0936218,0.0840693,0.1302877,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
02,4,3,red,1,4,lighter,voronoi_red,23.1316987,16.0872062,-11.8281975,28.2617070,17.8770783,-12.5394324,0.0975231,0.0862351,0.1324226,0.0972692,0.0857121,0.1319393,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
02,1,4,red,1,4,lighter,voronoi_red_brighter,22.2034442,11.8231062,-12.2968991,27.2102618,13.0317197,-13.0862951,0.0888752,0.0837445,0.1267573,0.0885976,0.0832182,0.1262831,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
02,2,4,red,1,4,lighter,voronoi_red_brighter,22.2937744,10.2410236,-12.4300160,27.3127102,11.2335951,-13.2324999,0.0887892,0.0856395,0.1281289,0.0885393,0.0851562,0.1276651,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
02,3,4,red,1,4,lighter,voronoi_red_brighter,28.7445440,13.4053097,-13.3155075,34.6104430,14.7755532,-14.1054751,0.1427974,0.1341245,0.1963939,0.1424227,0.1333893,0.1956972,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
02,4,4,red,1,4,lighter,voronoi_red_brighter,25.9096317,17.0249547,-12.1386978,31.4036226,18.9272268,-12.8376170,0.1198037,0.1057563,0.1596152,0.1194904,0.1051022,0.1590324,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
02,1,5,green,1,2,darker,voronoi_diff_dist,11.9734448,-12.0859625,-9.3354141,15.6448396,-14.3030893,-9.9553385,0.0307088,0.0402940,0.0503782,0.0306420,0.0402173,0.0502481,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
02,2,5,green,1,2,darker,voronoi_diff_dist,17.5151283,-12.4533967,-1.1961131,21.9283205,-14.4032485,-0.7410432,0.0545934,0.0643178,0.0537246,0.0546460,0.0644659,0.0537939,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
02,3,5,green,1,2,darker,voronoi_diff_dist,13.2637318,-9.9704845,-0.2185947,17.1219625,-11.5788906,0.2789790,0.0365710,0.0423177,0.0340407,0.0366512,0.0424547,0.0341107,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
02,4,5,green,1,2,darker,voronoi_diff_dist,22.7909507,-15.1778613,-1.4359159,27.8991645,-17.5433574,-0.9134201,0.0843905,0.1001863,0.0834754,0.0844727,0.1004127,0.0835531,0.44065,-0.34318,0.516,-0.59114,-0.41635,-0.9953,-0.0026358,-0.000261,0.69587,-0.59209,-0.59712,0.13141,0.0004547,0.0004542,0.0002161,0.0065854,0.0064238,0.0023601,0.27927,0.32495,0.12547,2.3459,2.6068,0.92609,89.7665,-43.6833,15.8834
02,1,6,green,1,2,darker,voronoi_diff_dist_brighter,17.4972307,3.0646536,-0.0056824,21.9096192,3.2489747,0.6031862,0.0588762,0.0563234,0.0506474,0.0589325,0.0563965,0.0506515,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
02,2,6,green,1,2,darker,voronoi_diff_dist_brighter,31.8821730,3.7067469,2.2247570,38.1900649,3.9094685,3.3536128,0.1719937,0.1637832,0.1359896,0.1722480,0.1641323,0.1361952,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
02,3,6,green,1,2,darker,voronoi_diff_dist_brighter,30.5093584,3.7205138,2.0044521,36.6349370,3.9346532,3.0806094,0.1576611,0.1500655,0.1253983,0.1578847,0.1503588,0.1255945,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
02,4,6,green,1,2,darker,voronoi_diff_dist_brighter,29.9354215,3.7187212,1.9053652,35.9854940,3.9312956,2.9602037,0.1519076,0.1445782,0.1211706,0.1521111,0.1448645,0.1213260,0.12054,-0.33962,0.52726,-0.60242,-0.41591,-0.98408,-0.011346,0.014043,4.9332,-2.6208,-7.2225,0.066065,0.0015299,0.0016091,0.0013793,0.0064598,0.0063919,0.0026925,0.10748,0.13271,0.076113,0.35116,0.40324,0.16075,90.0276,-44.1682,15.7754
02,1,7,green,3,1,lighter,voronoi_diff_dist,68.2696644,2.3325248,16.0797130,79.3854958,2.2391784,19.4999167,0.9363696,0.8848281,0.5615747,0.9389010,0.8886973,0.5643202,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
02,2,7,green,3,1,lighter,voronoi_diff_dist,69.1306228,6.2909177,12.3841120,80.3550210,6.6932437,15.3888496,0.9709179,0.9055035,0.6339254,0.9731701,0.9087768,0.6361104,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
02,3,7,green,3,1,lighter,voronoi_diff_dist,62.8188936,3.4065723,12.0589451,73.2117196,3.4583637,14.9102146,0.7668322,0.7248450,0.4955145,0.7686419,0.7275673,0.4973419,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
02,4,7,green,3,1,lighter,voronoi_diff_dist,35.0117815,4.4856790,6.8734272,41.7383464,4.8154776,8.6094635,0.2092961,0.1942902,0.1393007,0.2097929,0.1949800,0.1397688,0.077379,-0.24646,0.5958,0.36313,-1.4321,-0.98908,0.0031491,-0.0034396,2.6377,1.6166,0.1857,0.58987,0.0011787,0.0008666,0.0003831,0.0086156,0.0068135,0.002181,0.62755,0.55302,0.21437,2.9445,2.6846,0.85765,91.5906,-6.2003,73.7937
02,1,8,green,3,1,lighter,voronoi_diff_dist_brighter,11.3149638,-9.9605090,-2.6703006,14.9090896,-11.7504676,-2.5048849,0.0294154,0.0351959,0.0323472,0.0294478,0.0352710,0.0323373,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
02,2,8,green,3,1,lighter,voronoi_diff_dist_brighter,26.4196807,-1.2497726,-6.6974951,31.9961397,-1.8027485,-6.7350240,0.1159432,0.1225515,0.1342084,0.1158605,0.1224409,0.1339957,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
02,3,8,green,3,1,lighter,voronoi_diff_dist_brighter,13.6915353,-7.7908306,-1.2880695,17.6017238,-9.0682780,-0.9137317,0.0385787,0.0436582,0.0378989,0.0386295,0.0437583,0.0379325,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
02,4,8,green,3,1,lighter,voronoi_diff_dist_brighter,19.4508339,-8.1661955,2.6096548,24.1264202,-9.4900241,3.5595552,0.0664569,0.0722192,0.0522764,0.0666060,0.0724769,0.0524081,-0.09069,-0.23871,0.59841,0.48586,-1.6133,-0.93276,0.029342,0.0063206,16.3119,12.4002,-5.3711,0.32887,0.0074399,0.0051836,0.0035597,0.013297,0.0096348,0.0037251,0.46252,0.39183,0.1951,0.74282,0.62886,0.23457,91.6493,-2.8819,93.8236
02,1,9,green,3,4,darker,voronoi_yellow,18.9805987,-2.6047232,2.0804852,23.5910936,-3.1750538,2.9576857,0.0654150,0.0666957,0.0516640,0.0655505,0.0669008,0.0517627,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
02,2,9,green,3,4,darker,voronoi_yellow,22.4765894,-9.6527473,3.3637151,27.5503596,-11.1943712,4.4497657,0.0847596,0.0926037,0.0651118,0.0849498,0.0929598,0.0653329,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
02,3,9,green,3,4,darker,voronoi_yellow,9.5645144,-4.7844914,-0.5606672,12.8951581,-5.7873265,-0.1969203,0.0248279,0.0271748,0.0232643,0.0248642,0.0272489,0.0233053,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
02,4,9,green,3,4,darker,voronoi_yellow,14.3347848,-4.8496047,1.7822627,18.3366224,-5.6932286,2.5392589,0.0420705,0.0445368,0.0337002,0.0421665,0.0446874,0.0337797,-0.14599,-0.27593,0.53254,-0.29874,-0.14059,-0.9839,-0.0023393,-0.0043429,4.9585,-1.8342,2.0689,0.45513,0.0016432,0.0014174,0.0005933,0.0071188,0.0063936,0.0031981,0.14952,0.17621,0.2331,0.48352,0.56338,0.90849,90.1497,-19.4382,5.0104
03,1,1,red,1,2,lighter,voronoi_green,57.8662278,-28.0530988,1.2656111,67.5988358,-32.3790215,2.7346884,0.5856752,0.6835164,0.5236455,0.5864964,0.6855522,0.5246260,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
03,2,1,red,1,2,lighter,voronoi_green,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
03,3,1,red,1,2,lighter,voronoi_green,64.0047048,-29.2682439,1.6408262,74.5462662,-33.7963843,3.2643738,0.7458642,0.8652427,0.6613992,0.7469388,0.8678570,0.6626479,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
03,4,1,red,1,2,lighter,voronoi_green,51.9594563,-24.7668195,10.5474863,60.9268710,-28.4760693,13.0073551,0.4606796,0.5189793,0.3142927,0.4619896,0.5215612,0.3159321,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
03,1,2,red,1,2,lighter,voronoi_green_brighter,54.2857617,-21.4446001,9.8925874,63.5569591,-24.7272871,12.3190303,0.5138105,0.5672973,0.3580028,0.5151150,0.5698595,0.3596183,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
03,2,2,red,1,2,lighter,voronoi_green_brighter,67.3095995,-23.8501490,7.3265378,78.2930507,-27.5794451,9.6834934,0.8556944,0.9481720,0.6599736,0.8574530,0.9517349,0.6620654,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
03,3,2,red,1,2,lighter,voronoi_green_brighter,65.7573761,-29.3088022,7.2372470,76.5376850,-33.7774643,9.5559386,0.7999793,0.9115882,0.6225281,0.8016939,0.9152179,0.6245863,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
